0.97308,0.75926,87.32400,1.09443,0.77617,0.78025,89.73500,115.11400,1.50765,1.48786,1.15021,0.89710,132.16400,1.66262,1.17290,1.69459,1.63703,1.28676,142.52000,1.78205,1.29187,0.88649,0.69168,79.55100,0.71980,1.26243,0.96392,110.32500
0.97349,0.75855,87.47400,1.09658,0.77574,0.77918,89.85100,115.00500,1.51474,1.48567,1.15167,0.89379,132.28300,1.67018,1.17512,1.69682,1.64909,1.28723,142.15400,1.78024,1.29286,0.88485,0.68947,79.50500,0.71771,1.24783,0.95852,109.95500
0.97092,0.75832,87.59000,1.09479,0.77820,0.78100,90.20800,115.30500,1.51812,1.49392,1.15449,0.89463,132.80500,1.67355,1.18150,1.69716,1.65194,1.28712,142.82200,1.79481,1.29552,0.88327,0.68975,79.67300,0.71547,1.23908,0.96459,110.24700
0.97515,0.76295,87.82100,1.09643,0.77945,0.78238,90.05700,115.50000,1.52234,1.51243,1.15433,0.89697,133.35100,1.65987,1.18664,1.69503,1.64791,1.29329,141.76300,1.80081,1.29253,0.88874,0.69532,80.03500,0.71610,1.24123,0.95795,109.67300
0.98439,0.76836,88.23300,1.09442,0.78228,0.78054,89.62800,115.09900,1.51285,1.49813,1.15157,0.89243,132.86300,1.64429,1.18349,1.68470,1.65296,1.29457,141.71700,1.80973,1.30295,0.89706,0.70019,80.40700,0.72338,1.23772,0.95506,108.76400
0.98130,0.76851,88.23600,1.09751,0.78868,0.77967,89.53500,114.82200,1.49847,1.49018,1.15148,0.88941,132.22800,1.64326,1.18191,1.68302,1.65858,1.29430,142.54500,1.80329,1.30454,0.89315,0.69742,80.10600,0.71988,1.22202,0.95675,109.27100
0.98267,0.76575,88.04600,1.10001,0.78816,0.77920,89.58900,114.54800,1.49736,1.48630,1.15054,0.88937,132.18000,1.64475,1.18195,1.68787,1.65518,1.29257,142.14600,1.80064,1.30978,0.89762,0.69944,80.41800,0.72305,1.21222,0.95062,108.52900
0.98279,0.76750,88.03000,1.09906,0.78488,0.78090,89.56400,114.96500,1.50244,1.49373,1.15135,0.89005,132.28400,1.64147,1.17923,1.67999,1.65873,1.28948,142.21700,1.81179,1.32095,0.89809,0.70133,80.44000,0.72611,1.21554,0.94387,107.83400
0.97802,0.77006,88.59000,1.09707,0.78451,0.78733,90.57400,114.69100,1.50003,1.50246,1.15746,0.89281,132.05100,1.64911,1.17683,1.68161,1.65118,1.29499,144.14500,1.81174,1.31656,0.89144,0.70176,80.73900,0.72530,1.21184,0.95637,109.48600
0.98257,0.76808,88.60600,1.09721,0.78466,0.78171,90.17000,115.03100,1.50294,1.49624,1.15532,0.89373,133.14800,1.68634,1.17937,1.67127,1.64469,1.28381,146.30200,1.81433,1.32823,0.87627,0.68497,79.01200,0.72849,1.21852,0.95922,110.16100
0.98639,0.76975,88.70900,1.09541,0.78730,0.78037,89.93200,115.34100,1.50395,1.49352,1.15964,0.89982,133.26100,1.69132,1.18404,1.68697,1.64221,1.29872,145.90000,1.81658,1.32068,0.87851,0.68551,79.00700,0.72392,1.21723,0.96376,110.47500
0.98665,0.76607,88.60900,1.09463,0.78150,0.77926,89.85800,115.23600,1.50637,1.48175,1.15909,0.89286,133.63900,1.69192,1.17726,1.68632,1.64560,1.29795,147.64900,1.82144,1.33945,0.87872,0.68404,78.96400,0.72178,1.21641,0.96227,110.23500
0.98718,0.76906,88.47700,1.09419,0.78112,0.77905,89.62100,115.24700,1.50657,1.48135,1.15747,0.89292,133.69500,1.68601,1.17811,1.69030,1.66876,1.30009,150.60700,1.82271,1.35512,0.88107,0.68641,78.96600,0.72732,1.21886,0.95940,110.83700
0.98727,0.77010,88.45500,1.09697,0.78070,0.78000,89.58900,115.02900,1.50485,1.47612,1.16535,0.89024,133.15400,1.70805,1.17490,1.68631,1.66498,1.29874,150.54000,1.85368,1.34936,0.87456,0.68215,78.35000,0.72603,1.22908,0.96079,111.56400
0.98577,0.76116,87.51200,1.12108,0.77886,0.77211,88.77000,114.84800,1.51311,1.48132,1.16787,0.89724,133.84800,1.71900,1.17852,1.72246,1.69801,1.31108,150.66600,1.86238,1.34858,0.87987,0.67929,78.10000,0.73139,1.22906,0.96266,111.58800
0.98494,0.76461,87.37800,1.12267,0.76945,0.77623,88.70400,114.96200,1.53421,1.47549,1.16301,0.89064,134.26900,1.70499,1.18055,1.71614,1.69052,1.31235,151.40200,1.85580,1.34936,0.87855,0.68200,77.93300,0.73550,1.23203,0.96960,112.21200
0.98509,0.76556,87.24700,1.12215,0.76656,0.77708,88.55900,114.25400,1.52079,1.47615,1.15809,0.88607,132.89300,1.68790,1.16585,1.71155,1.68619,1.31041,152.66300,1.84399,1.35754,0.88269,0.68600,78.18000,0.73064,1.23251,0.97063,112.45700
0.98303,0.76562,87.23500,1.12027,0.76665,0.77830,88.70800,113.95000,1.51262,1.47923,1.15742,0.88374,131.98200,1.68586,1.15975,1.70745,1.68092,1.30911,151.06200,1.83389,1.34917,0.87644,0.68581,78.13600,0.73152,1.23372,0.96916,111.96300
0.98610,0.76443,86.94600,1.12873,0.76756,0.77517,88.16700,113.82200,1.51136,1.47865,1.15795,0.88356,131.93800,1.69261,1.16075,1.71806,1.69426,1.31338,150.40800,1.85701,1.34624,0.88243,0.68402,77.79700,0.72644,1.23682,0.96602,111.72800
0.98724,0.76407,87.04600,1.12016,0.76834,0.77388,88.16500,113.73200,1.51467,1.48523,1.16278,0.88159,131.70300,1.70291,1.16385,1.73505,1.71299,1.32582,151.01200,1.83585,1.34573,0.88224,0.68276,77.76900,0.72050,1.23487,0.96857,112.21800
0.98755,0.76947,87.59600,1.12094,0.76555,0.77917,88.69700,113.91800,1.52178,1.50134,1.16588,0.87702,132.47000,1.68781,1.16507,1.72770,1.70626,1.32958,150.98500,1.85252,1.33843,0.88648,0.69064,78.63000,0.71999,1.24756,0.97192,112.82500
0.98852,0.77102,88.02700,1.11583,0.76690,0.77996,89.04500,113.84900,1.51501,1.50571,1.16497,0.87683,132.73700,1.68645,1.16192,1.69222,1.67289,1.30486,150.94900,1.86583,1.34384,0.88556,0.69071,78.85900,0.72336,1.24234,0.96992,112.33800
0.97616,0.76543,87.26500,1.11568,0.77182,0.78407,89.39300,114.16500,1.51077,1.50020,1.16186,0.89272,133.00300,1.67991,1.16613,1.70947,1.66883,1.30854,150.57100,1.85884,1.33966,0.88188,0.69149,78.84000,0.72017,1.24593,0.96777,112.44500
0.97620,0.76521,87.23500,1.11731,0.76473,0.78372,89.32600,114.00400,1.51783,1.50544,1.16117,0.88784,132.46300,1.67968,1.16077,1.70869,1.66838,1.30795,149.63200,1.85595,1.32709,0.88111,0.69078,78.76200,0.71940,1.25083,0.97462,112.75200
0.97782,0.76716,87.47100,1.11890,0.76492,0.78454,89.45300,113.94200,1.51602,1.50350,1.15815,0.88745,132.38500,1.67359,1.16066,1.71317,1.67529,1.31438,149.36500,1.85306,1.32356,0.88197,0.69192,78.89000,0.71583,1.24851,0.97344,112.84500
0.97690,0.76396,87.01400,1.11382,0.76878,0.78201,89.06600,114.01000,1.50952,1.50279,1.15848,0.88106,132.04700,1.67823,1.16056,1.72269,1.68305,1.31619,149.37500,1.84306,1.32476,0.88262,0.69017,78.61100,0.71666,1.24747,0.97475,112.75100
0.97702,0.76790,87.35900,1.11612,0.76416,0.78598,89.41400,113.88800,1.51625,1.50012,1.15977,0.88009,131.94100,1.67450,1.15871,1.70751,1.66839,1.31145,147.98100,1.84855,1.31187,0.88072,0.69217,78.75400,0.71112,1.25635,0.97797,112.81000
0.97348,0.76289,86.94400,1.10673,0.76781,0.78360,89.30400,113.75300,1.51003,1.50223,1.15680,0.88428,131.93400,1.67446,1.15953,1.71251,1.66734,1.30661,147.06200,1.84689,1.30639,0.88145,0.69074,78.72200,0.70837,1.25314,0.97810,112.59900
0.97098,0.76254,86.98100,1.10713,0.76824,0.78531,89.57500,113.95700,1.51618,1.50700,1.16169,0.88527,131.83100,1.68492,1.16483,1.72327,1.67337,1.31416,148.04000,1.84221,1.31401,0.87784,0.68940,78.63200,0.70645,1.25461,0.97970,112.68900
0.97099,0.76266,86.87300,1.10863,0.76580,0.78482,89.49500,114.05700,1.52338,1.51600,1.16139,0.88393,132.50700,1.68208,1.16664,1.72128,1.67342,1.31352,148.44300,1.84257,1.32029,0.87802,0.68989,78.59700,0.70660,1.25145,0.97502,112.43600
0.97078,0.75932,86.60500,1.10674,0.76528,0.78216,89.20700,113.92700,1.52248,1.51524,1.16172,0.88418,132.40200,1.69043,1.16637,1.71942,1.66930,1.30571,148.71100,1.85916,1.32222,0.87849,0.68711,78.36800,0.70755,1.24529,0.97318,112.48300
0.97184,0.75543,86.57100,1.10859,0.76264,0.77729,89.07300,114.04400,1.52979,1.51858,1.16703,0.88966,132.49500,1.71337,1.16673,1.72427,1.67585,1.30268,148.84900,1.86659,1.32601,0.87617,0.68104,78.04500,0.71149,1.24739,0.97530,112.27200
0.96829,0.74977,85.61800,1.10430,0.76344,0.77428,88.41400,114.58900,1.54471,1.51732,1.16593,0.89581,133.73400,1.71573,1.17938,1.73588,1.68098,1.30162,148.30500,1.86632,1.32775,0.87757,0.67945,77.58800,0.71726,1.24628,0.97307,111.79900
0.96755,0.75401,85.74300,1.10603,0.75842,0.77927,88.61400,114.18000,1.55487,1.52438,1.16913,0.89567,133.13400,1.71746,1.17932,1.73749,1.68116,1.31016,148.63600,1.85966,1.32486,0.87345,0.68065,77.39900,0.71670,1.25155,0.97504,112.18600
0.96562,0.74800,84.84400,1.10306,0.75880,0.77460,87.85800,113.70700,1.55043,1.53501,1.16616,0.89229,132.94500,1.73119,1.17653,1.74647,1.68658,1.30641,147.96000,1.84450,1.31888,0.86947,0.67351,76.39400,0.71705,1.25199,0.97829,112.19600
0.96509,0.74760,84.78500,1.10493,0.75668,0.77401,87.77700,113.41600,1.55890,1.50969,1.16510,0.89255,132.27500,1.72616,1.17966,1.74657,1.68654,1.30659,149.11800,1.84677,1.32047,0.86677,0.67197,76.33400,0.71505,1.24665,0.98153,112.92700
0.96662,0.74944,85.03200,1.10905,0.75646,0.77532,87.96400,113.32100,1.55805,1.50815,1.16520,0.89149,132.14200,1.72353,1.17884,1.75388,1.69540,1.31456,148.03400,1.83877,1.31552,0.87186,0.67595,76.69300,0.70296,1.24833,0.97602,112.53400
0.96887,0.75223,85.27500,1.10319,0.75463,0.77640,88.01300,113.44900,1.55461,1.50536,1.16472,0.88631,132.19500,1.71730,1.17320,1.74496,1.69077,1.31276,149.66700,1.84552,1.31848,0.87341,0.67815,76.86100,0.69568,1.26246,0.98427,113.49500
0.96727,0.74726,84.63000,1.10758,0.75841,0.77255,87.49200,113.35300,1.54824,1.50024,1.16062,0.88719,132.03700,1.71794,1.17427,1.74938,1.69227,1.30743,149.69000,1.87043,1.31965,0.87442,0.67547,76.51100,0.69638,1.26448,0.98494,113.43100
0.96942,0.74825,84.78800,1.11047,0.76140,0.77210,87.46400,113.26200,1.55292,1.50918,1.16373,0.88765,131.45800,1.72007,1.18253,1.74501,1.69173,1.30636,149.50800,1.89301,1.31255,0.87589,0.67634,76.61100,0.68938,1.26742,0.99102,113.89200
0.96816,0.74633,84.99300,1.10940,0.76241,0.77083,87.77400,113.25800,1.55430,1.51426,1.16862,0.89059,131.81400,1.73356,1.18515,1.74980,1.69436,1.30612,150.75600,1.89281,1.32541,0.87430,0.67402,76.74900,0.68873,1.27952,0.98961,113.74000
0.96740,0.74483,84.90800,1.10852,0.76176,0.76800,87.69300,113.85300,1.56555,1.51408,1.16797,0.89458,133.07200,1.73435,1.19267,1.74970,1.69364,1.30481,149.97200,1.89710,1.31591,0.87143,0.67184,76.49200,0.68337,1.28460,0.99747,113.97000
0.97081,0.74634,84.44800,1.10918,0.76143,0.76875,86.98500,113.62200,1.56588,1.51227,1.16748,0.89420,133.03700,1.72247,1.19287,1.75075,1.69976,1.30673,149.20700,1.92364,1.31281,0.88161,0.67773,76.68200,0.68743,1.28076,0.99616,113.66600
0.97361,0.74772,84.75500,1.10599,0.76072,0.76801,87.04700,113.14200,1.56414,1.51464,1.16541,0.89335,132.09700,1.71419,1.18995,1.76090,1.71452,1.31684,149.45900,1.92137,1.32074,0.88507,0.67974,77.04500,0.68751,1.28314,0.99432,113.17400
0.97365,0.74543,84.71800,1.10650,0.75958,0.76555,87.00700,113.33200,1.55835,1.51106,1.16704,0.88494,132.08600,1.72108,1.18379,1.77160,1.72492,1.32065,150.93200,1.90371,1.32823,0.88569,0.67799,77.05900,0.68455,1.28875,0.99754,113.63400
0.97612,0.74455,85.14000,1.10714,0.75769,0.76276,87.21500,113.64400,1.56553,1.51275,1.17085,0.88368,132.63600,1.74088,1.18623,1.78740,1.74483,1.33091,151.20000,1.92063,1.32425,0.88165,0.67248,76.89600,0.68859,1.28644,1.00323,114.17500
0.96613,0.74272,85.28100,1.10640,0.75661,0.76872,88.26600,114.34000,1.57247,1.50312,1.16062,0.87968,133.88000,1.72634,1.18977,1.76929,1.70937,1.31412,148.94300,1.93988,1.30571,0.87442,0.67222,77.18600,0.69123,1.28119,0.99925,114.07800
0.96499,0.74199,85.30300,1.10113,0.76117,0.76842,88.39700,114.81200,1.56255,1.51420,1.16016,0.88317,133.26100,1.72431,1.18941,1.76954,1.70826,1.31457,149.10900,1.92272,1.30740,0.87252,0.67172,77.27100,0.69062,1.27620,1.00035,114.04500
0.96436,0.74869,85.53400,1.09991,0.76085,0.77634,88.69300,114.72000,1.56270,1.51124,1.16870,0.88230,133.38600,1.73130,1.18919,1.77339,1.71026,1.32779,149.72500,1.88841,1.31693,0.86952,0.67502,77.11700,0.69444,1.27024,0.99739,113.69600
0.96586,0.75164,85.65000,1.09923,0.75948,0.77817,88.67300,114.23700,1.56097,1.51646,1.16751,0.88020,133.52300,1.71860,1.18559,1.76707,1.70679,1.32823,150.05700,1.89209,1.31636,0.87290,0.67926,77.40400,0.68939,1.27756,0.99948,114.00100
0.96772,0.74881,84.90800,1.10700,0.76060,0.77377,87.73600,113.94600,1.55324,1.52508,1.16777,0.87894,133.03900,1.71521,1.18140,1.76862,1.71166,1.32452,149.30200,1.89562,1.31109,0.87983,0.68074,77.19000,0.69610,1.27251,0.99988,113.86500
0.96538,0.74634,84.91400,1.10473,0.75609,0.77312,87.95700,113.38100,1.55938,1.52367,1.17074,0.88161,132.41100,1.72509,1.17911,1.79415,1.73204,1.33910,149.13200,1.90703,1.31438,0.87773,0.67857,77.20300,0.69466,1.26799,0.99370,113.46900
0.96564,0.74512,85.19700,1.10432,0.75053,0.77159,88.22200,113.76300,1.56856,1.51145,1.16832,0.87419,133.19700,1.72024,1.17730,1.78493,1.72375,1.33005,149.71200,1.88151,1.31891,0.88003,0.67905,77.64300,0.69245,1.26885,0.99567,113.51600
0.96471,0.74526,85.19000,1.10898,0.75052,0.77225,88.26600,114.33300,1.56782,1.50894,1.16932,0.87832,133.58100,1.71937,1.17673,1.78045,1.71987,1.32765,149.00000,1.89158,1.31143,0.87815,0.67799,77.55400,0.69016,1.27317,0.99630,113.61700
0.96792,0.74668,85.49500,1.10638,0.75082,0.77138,88.32600,114.28700,1.56692,1.50936,1.16845,0.87923,133.59200,1.70428,1.17731,1.77101,1.71428,1.32247,149.34800,1.90081,1.31647,0.88863,0.68549,78.49100,0.68749,1.27297,0.98928,113.45300
0.97294,0.75001,85.85000,1.09976,0.75317,0.77083,88.23400,114.49400,1.56477,1.50535,1.16479,0.88350,133.78800,1.69222,1.17862,1.76152,1.71391,1.32118,148.62600,1.89937,1.31684,0.89288,0.68825,78.78100,0.68758,1.27620,0.98799,112.87200
0.97738,0.75202,85.92200,1.09969,0.75583,0.76944,87.90000,114.46000,1.55299,1.50349,1.16405,0.88158,133.33000,1.68250,1.17385,1.75598,1.71641,1.32078,149.14200,1.91440,1.31932,0.89909,0.69175,79.03000,0.68501,1.27552,0.99405,113.04800
0.97825,0.75768,86.10400,1.09717,0.76373,0.77450,88.01000,114.23300,1.54766,1.50171,1.16424,0.88130,132.99100,1.68565,1.18202,1.75135,1.71345,1.32709,148.12600,1.91450,1.32132,0.89160,0.69055,78.47200,0.68131,1.27617,0.98826,112.08200
0.98490,0.75758,86.13400,1.09662,0.76748,0.76916,87.44900,113.62900,1.53636,1.50581,1.16473,0.87716,132.29100,1.68004,1.17920,1.74174,1.71554,1.31960,149.03400,1.92534,1.32331,0.90114,0.69318,78.80800,0.68068,1.28187,0.99342,112.61800
0.98347,0.75691,86.07500,1.08903,0.76477,0.76933,87.50600,113.68800,1.53730,1.50771,1.16395,0.88257,132.41700,1.68051,1.17570,1.73914,1.71239,1.31942,148.81400,1.93809,1.32368,0.89800,0.69116,78.68000,0.68254,1.27777,0.99142,112.43100
0.98671,0.75589,86.30100,1.08961,0.76461,0.76604,87.45800,113.65900,1.53639,1.50762,1.16174,0.88231,132.30800,1.68436,1.17505,1.74535,1.72230,1.31942,148.15600,1.94200,1.33217,0.90024,0.68964,78.73500,0.68800,1.26939,0.98177,111.20600
0.98678,0.75526,86.55600,1.08689,0.76672,0.76535,87.71000,114.16100,1.53682,1.50639,1.16731,0.88045,132.63600,1.69408,1.17838,1.74578,1.72277,1.31863,147.96900,1.93678,1.33017,0.90016,0.68892,78.95200,0.68880,1.27069,0.98149,111.20000
0.98352,0.75644,86.95500,1.09709,0.76637,0.76907,88.40500,114.59300,1.54545,1.50834,1.17189,0.88519,133.77600,1.70221,1.18447,1.74631,1.71766,1.32109,148.57500,1.93426,1.33285,0.89513,0.68830,79.12800,0.68691,1.27034,0.97744,111.49000
0.98091,0.76136,87.31900,1.09283,0.76669,0.77613,89.01300,114.94100,1.54913,1.49460,1.17317,0.88701,134.71400,1.69333,1.18779,1.73674,1.70365,1.32238,147.91100,1.93007,1.33155,0.89253,0.69269,79.44500,0.69112,1.27682,0.98101,111.08500
0.98251,0.76396,87.41900,1.09292,0.77045,0.77746,88.96700,114.67700,1.54079,1.49231,1.17330,0.88712,134.54700,1.68798,1.18718,1.73270,1.70255,1.32384,148.65200,1.93614,1.33357,0.89376,0.69498,79.51800,0.68973,1.28145,0.98345,111.47000
0.98092,0.76161,87.30200,1.09588,0.77161,0.77628,89.00700,114.41400,1.53568,1.48584,1.17321,0.88622,134.26100,1.68866,1.18504,1.73029,1.69958,1.32154,150.04800,1.92661,1.34078,0.89029,0.69357,79.47200,0.68798,1.28628,0.98447,111.91800
0.98078,0.76462,87.47600,1.09606,0.77141,0.77957,89.18100,114.49500,1.53849,1.48657,1.17361,0.88762,134.40000,1.68559,1.18630,1.73039,1.69730,1.32322,152.17800,1.93156,1.35237,0.89289,0.69604,79.63400,0.68308,1.28956,0.98326,112.52700
0.98259,0.76706,88.05600,1.09854,0.77292,0.78058,89.60600,114.39300,1.53474,1.50392,1.17373,0.88687,134.26600,1.68516,1.18635,1.72216,1.69221,1.32103,150.98900,1.94826,1.34729,0.89296,0.69599,79.90200,0.68883,1.26803,0.97625,112.14400
0.97939,0.76255,87.98700,1.09888,0.77752,0.77847,89.82000,114.78800,1.53011,1.50756,1.16920,0.88842,134.74400,1.68640,1.18975,1.72443,1.68918,1.31511,151.49100,1.97924,1.34792,0.89059,0.69334,79.99800,0.68552,1.26723,0.98500,112.38700
0.97913,0.76113,87.96500,1.09907,0.77958,0.77730,89.83300,115.37900,1.53310,1.52079,1.17063,0.88899,134.91400,1.69249,1.19526,1.73083,1.69485,1.31752,151.30900,1.94964,1.34406,0.88958,0.69155,79.91700,0.68724,1.26839,0.98672,112.56400
0.98087,0.76044,87.91300,1.09838,0.78088,0.77462,89.60600,115.56200,1.53782,1.52005,1.16927,0.88841,135.29800,1.69239,1.20094,1.72988,1.69804,1.31561,150.31600,1.96403,1.33882,0.89157,0.69073,79.84800,0.68804,1.27882,0.98975,112.27900
0.97952,0.76113,87.91300,1.09816,0.78024,0.77700,89.74700,115.59300,1.53693,1.52446,1.17148,0.88856,135.19400,1.69549,1.19941,1.73603,1.70053,1.32141,152.33600,1.95429,1.34703,0.88912,0.69081,79.79600,0.68261,1.28530,0.99439,113.08000
0.98290,0.76597,88.22800,1.09982,0.78313,0.77924,89.75500,115.49700,1.53906,1.52500,1.17391,0.88651,135.31400,1.69156,1.20533,1.72381,1.69446,1.32049,151.97800,1.94464,1.33922,0.89050,0.69384,79.91900,0.68376,1.28474,0.99261,113.47300
0.98282,0.76665,88.68100,1.09965,0.78408,0.77999,90.22800,115.17300,1.53249,1.51817,1.17661,0.88897,135.21500,1.68542,1.20163,1.72319,1.69366,1.32115,151.44500,1.97132,1.33371,0.89486,0.69799,80.73900,0.69093,1.28547,0.99116,113.54800
0.97629,0.76756,89.03500,1.10049,0.78654,0.78617,91.19500,115.67200,1.53466,1.52180,1.17510,0.89055,136.11300,1.67848,1.20717,1.72374,1.68295,1.32315,151.20500,1.95617,1.33170,0.89034,0.69997,81.19500,0.69327,1.28646,0.99149,113.54100
0.97592,0.76623,88.88900,1.10063,0.78693,0.78528,91.06600,115.99600,1.53082,1.52675,1.17258,0.88803,136.31600,1.67621,1.20473,1.72475,1.68339,1.32204,151.01100,1.92898,1.34192,0.88756,0.69823,80.88800,0.70230,1.28167,0.98534,112.53900
0.97397,0.76670,88.66300,1.10153,0.78625,0.78715,91.02700,115.98600,1.52976,1.52683,1.16963,0.88682,136.02500,1.66642,1.20298,1.72973,1.68474,1.32622,150.88900,1.92035,1.34273,0.89158,0.70182,81.15800,0.69827,1.27937,0.98903,112.37800
0.97480,0.76941,88.12200,1.10351,0.78413,0.78926,90.39300,115.63400,1.52551,1.52646,1.17336,0.88190,135.26200,1.66353,1.19628,1.72962,1.68610,1.33087,149.96200,1.91042,1.33175,0.89357,0.70520,80.77400,0.69883,1.28639,0.99039,112.61600
0.98563,0.76651,87.25700,1.09811,0.78241,0.77764,88.52700,114.52300,1.52494,1.52866,1.16958,0.88161,134.38800,1.66233,1.19320,1.72384,1.69921,1.32144,150.60700,1.92222,1.33827,0.90473,0.70344,80.08200,0.69931,1.28610,0.98560,112.54000
0.98847,0.77036,87.68300,1.09638,0.78366,0.77929,88.70000,113.82900,1.52580,1.52830,1.17493,0.88503,133.14500,1.65769,1.19576,1.71510,1.69541,1.32131,151.09100,1.90417,1.33845,0.90932,0.70867,80.65700,0.69691,1.28750,0.98462,112.88400
0.98780,0.76641,87.86500,1.09665,0.78934,0.77583,88.94500,113.81200,1.52509,1.53157,1.17992,0.88916,133.73300,1.67819,1.20390,1.73595,1.71484,1.33053,151.64300,1.91277,1.33748,0.90608,0.70299,80.59200,0.70109,1.28310,0.98682,113.38700
0.98630,0.76567,87.91600,1.09230,0.79117,0.77619,89.10800,114.63700,1.53953,1.53002,1.18050,0.88678,135.27700,1.68225,1.21812,1.73345,1.70961,1.32817,151.67100,1.91877,1.33862,0.90309,0.69695,80.14300,0.70131,1.27369,0.98823,113.32400
0.99005,0.76700,88.00900,1.09076,0.79162,0.77466,88.88300,114.77800,1.54087,1.52939,1.18097,0.88911,135.49900,1.68042,1.22000,1.73096,1.71395,1.32785,151.36600,1.90657,1.33584,0.90704,0.70269,80.62500,0.70212,1.27262,0.98810,113.28500
0.98921,0.76359,87.79500,1.08917,0.79671,0.77190,88.74700,114.72300,1.53957,1.52655,1.17722,0.88935,135.51800,1.68663,1.22685,1.73268,1.71405,1.32317,151.42800,1.90667,1.33740,0.90409,0.69784,80.23200,0.70379,1.26804,0.98912,113.22400
0.99344,0.76983,88.97200,1.08693,0.79600,0.77486,89.55500,114.96500,1.54157,1.52868,1.17650,0.88963,135.35400,1.67628,1.22717,1.73308,1.72184,1.33436,151.79800,1.90242,1.33937,0.90576,0.70170,81.10100,0.70538,1.26523,0.98628,113.34400
0.99420,0.76646,88.76900,1.09002,0.80077,0.77089,89.28000,115.56300,1.52816,1.52700,1.17323,0.88168,135.97200,1.67508,1.22376,1.73690,1.72686,1.33135,151.59700,1.89927,1.34258,0.90849,0.70029,81.10500,0.70778,1.25659,0.97778,112.84900
0.99856,0.76957,88.47700,1.09089,0.79982,0.77063,88.60100,115.80600,1.53069,1.53435,1.17666,0.88121,135.88100,1.67962,1.22432,1.73377,1.73133,1.33431,152.13500,1.89797,1.35019,0.90890,0.70039,80.52800,0.70864,1.25705,0.97475,112.67600
0.99909,0.76980,88.51500,1.09126,0.80005,0.77025,88.57700,114.96400,1.52892,1.54245,1.17768,0.88181,135.28500,1.67825,1.22329,1.73399,1.73033,1.33539,152.57000,1.89402,1.35860,0.90775,0.70080,80.27000,0.71004,1.25108,0.97155,112.26100
0.99764,0.77089,88.91500,1.09398,0.79851,0.77266,89.11800,114.98000,1.52799,1.54763,1.17954,0.88261,135.42100,1.67582,1.22224,1.74511,1.74110,1.34542,152.02700,1.90407,1.35107,0.91082,0.70370,81.16600,0.70888,1.25358,0.97659,112.48200
